year,country,purpose,mode,duration,age,visits_thousands,nights_thousands,expenditure_millions,cluster_group
2015,USA,VFR,Air,4-7 nights,0-15,0.588392109,4.203169235,0.355877704,smaller spenders
2015,USA,VFR,Air,4-7 nights,16-24,0.527210618,3.228103093,0.140135011,smaller spenders
2015,USA,VFR,Air,4-7 nights,25-34,0.386766408,2.7628594,0.112502811,smaller spenders
2015,USA,VFR,Air,4-7 nights,35-44,2.356075621,11.34697415,0.545353806,smaller spenders
2015,USA,VFR,Air,4-7 nights,65+,0.402927688,2.055933738,0.127307589,smaller spenders
2015,USA,VFR,Air,8-14 nights,16-24,4.834167054,60.65315004,3.005984038,medium spenders
2015,USA,VFR,Air,8-14 nights,25-34,4.687995832,41.96767978,0.771985789,smaller spenders
2015,USA,VFR,Air,8-14 nights,35-44,2.500809135,23.50119006,5.355360955,medium spenders
2015,USA,VFR,Air,8-14 nights,45-54,2.043893266,27.04896633,1.37960246,smaller spenders
2015,USA,VFR,Air,8-14 nights,55-64,0.483627855,5.922492912,0.977468983,smaller spenders
2015,USA,VFR,Air,8-14 nights,65+,1.757412772,12.78031671,0.351564895,smaller spenders
2015,USA,VFR,Air,15+ nights,0-15,0.381039395,1.166549391,0.027948106,smaller spenders
2015,USA,VFR,Air,15+ nights,25-34,2.084242746,64.93804066,7.14664439,medium spenders
2015,USA,VFR,Air,15+ nights,35-44,0.527210618,11.29836083,0.087253875,smaller spenders
2015,USA,VFR,Air,15+ nights,45-54,1.457348924,34.14469469,2.254170947,smaller spenders
2015,USA,VFR,Air,15+ nights,55-64,1.828498531,54.92414156,1.799107481,smaller spenders
2015,USA,VFR,Air,15+ nights,65+,0.843682277,13.73885472,0.433006113,smaller spenders
2015,USA,VFR,Tunnel,4-7 nights,45-54,1.697387942,11.32704477,1.17489731,smaller spenders
2015,USA,VFR,Tunnel,4-7 nights,55-64,1.697387942,6.472597012,0.647943368,smaller spenders
2015,USA,VFR,Tunnel,15+ nights,45-54,1.697387942,45.30817908,1.360030587,smaller spenders
2015,USA,Other,Air,4-7 nights,45-54,0.401087933,3.677431046,3.182209059,smaller spenders
2015,USA,Other,Air,4-7 nights,55-64,1.133747886,7.424947658,1.14045577,smaller spenders
2015,USA,Other,Air,8-14 nights,25-34,0.401087933,4.202778338,0.657963634,smaller spenders
2015,USA,Other,Air,15+ nights,16-24,1.685152398,68.00449661,2.753760466,smaller spenders
2015,USA,Other,Air,15+ nights,25-34,0.401087933,2.626736461,0.0933336,smaller spenders
2015,USA,Other,Air,15+ nights,55-64,0.401087933,3.152083754,0.063525649,smaller spenders
2015,USA,Holiday,Air,1-3 nights,25-34,0.464275472,0.455352331,0.076637328,smaller spenders
2015,USA,Holiday,Air,4-7 nights,16-24,2.037944571,3.997552611,0.271377226,smaller spenders
2015,USA,Holiday,Air,4-7 nights,25-34,6.013908535,26.53799276,2.514408227,medium spenders
2015,USA,Holiday,Air,4-7 nights,35-44,1.363578081,5.349483195,2.744372436,smaller spenders
2015,USA,Holiday,Air,4-7 nights,45-54,1.392405485,4.889434458,0.441339004,smaller spenders
2015,USA,Holiday,Air,4-7 nights,55-64,0.359005461,1.40842223,0.184669967,smaller spenders
2015,USA,Holiday,Air,4-7 nights,65+,2.160415566,8.475573879,0.787622563,smaller spenders
2015,USA,Holiday,Air,8-14 nights,25-34,3.290485421,29.04519557,4.979211688,medium spenders
2015,USA,Holiday,Air,8-14 nights,35-44,3.290485421,45.18141533,4.542092774,medium spenders
2015,USA,Holiday,Air,8-14 nights,45-54,3.475227033,35.00180044,5.854057176,medium spenders
2015,USA,Holiday,Air,8-14 nights,55-64,3.746293326,47.41665287,13.43866812,medium spenders
2015,USA,Holiday,Air,8-14 nights,65+,6.309904549,37.06432883,3.695740459,medium spenders
2015,USA,Holiday,Air,15+ nights,16-24,0.496510091,8.278446093,0.205808905,smaller spenders
2015,USA,Holiday,Air,15+ nights,25-34,5.908746005,66.27330212,1.954361261,medium spenders
2015,USA,Holiday,Air,15+ nights,45-54,0.359005461,7.394216705,0.548631163,smaller spenders
2015,USA,Holiday,Air,15+ nights,55-64,0.433892395,1.702212809,0.04723834,smaller spenders
2015,USA,Holiday,Air,15+ nights,65+,1.038775991,4.816961509,0.079077703,smaller spenders
2015,USA,Holiday,Sea,4-7 nights,55-64,2.696822671,5.395384935,0.62725898,smaller spenders
2015,USA,Holiday,Sea,4-7 nights,65+,1.344946639,2.689893279,0.052852847,smaller spenders
2015,USA,Holiday,Tunnel,8-14 nights,65+,1.641662639,3.285437769,0.272935957,smaller spenders
2015,USA,Business,Air,1-3 nights,35-44,0.925176575,1.866162617,0.582594491,smaller spenders
2015,USA,Business,Air,4-7 nights,35-44,3.808924627,16.00124173,5.087431118,medium spenders
2015,USA,Business,Air,4-7 nights,45-54,1.040168864,3.956723608,0.830412568,smaller spenders
2015,USA,Business,Air,4-7 nights,55-64,1.1133959,3.880648756,0.5205711,smaller spenders
2015,USA,Business,Air,8-14 nights,25-34,0.945445173,7.959784625,1.350680273,smaller spenders
2015,USA,Business,Air,8-14 nights,45-54,0.453247711,0.442238562,0.068592603,smaller spenders
2015,USA,Business,Air,15+ nights,45-54,0.695091023,2.712830504,0.443998273,smaller spenders
2015,USA,VFR,Air,1-3 nights,16-24,0.429412992,0.858872309,0.049574177,smaller spenders
2015,USA,VFR,Air,1-3 nights,45-54,2.168251242,6.505104584,0.032650013,smaller spenders
2015,USA,VFR,Air,1-3 nights,65+,0.567910068,0.5679407,0.047034443,smaller spenders
2015,USA,VFR,Air,4-7 nights,25-34,2.518548883,10.77537199,0.508424112,smaller spenders
2015,USA,VFR,Air,4-7 nights,45-54,0.435466092,2.612937485,0.968301417,smaller spenders
2015,USA,VFR,Air,4-7 nights,55-64,0.68223601,2.729091234,0.240687867,smaller spenders
2015,USA,VFR,Air,8-14 nights,25-34,0.444752104,0.889552186,0.094206953,smaller spenders
2015,USA,VFR,Air,8-14 nights,35-44,0.982777939,9.316127108,0.895610985,smaller spenders
2015,USA,VFR,Air,8-14 nights,55-64,0.919933133,9.395841903,0.63375228,smaller spenders
2015,USA,VFR,Air,8-14 nights,65+,1.02342113,7.336848177,0.64007833,smaller spenders
2015,USA,VFR,Air,15+ nights,25-34,0.498310898,9.96675552,0.157577219,smaller spenders
2015,USA,VFR,Air,15+ nights,45-54,1.357145153,20.8023977,0.75511433,smaller spenders
2015,USA,Other,Air,8-14 nights,55-64,0.35222387,2.789479097,0.150425103,smaller spenders
2015,USA,Other,Air,15+ nights,16-24,3.156192084,253.2877548,4.709237035,medium spenders
2015,USA,Other,Air,15+ nights,25-34,3.228328357,47.938374,4.663002571,medium spenders
2015,USA,Other,Air,15+ nights,45-54,0.425696195,1.685675982,0.217679454,smaller spenders
2016,USA,Holiday,Air,1-3 nights,16-24,0.363609973,0.723186647,0.030503257,smaller spenders
2016,USA,Holiday,Air,4-7 nights,16-24,1.039288931,4.134099355,0.326947484,smaller spenders
2016,USA,Holiday,Air,4-7 nights,25-34,2.267142822,5.276936925,1.483224812,smaller spenders
2016,USA,Holiday,Air,4-7 nights,45-54,1.960973039,13.65067979,1.791941635,smaller spenders
2016,USA,Holiday,Air,4-7 nights,55-64,0.363609973,2.531153265,0.441207827,smaller spenders
2016,USA,Holiday,Air,8-14 nights,0-15,1.289754263,2.565202086,0.165329993,smaller spenders
2016,USA,Holiday,Air,8-14 nights,16-24,0.363609973,4.339119883,0.284250133,smaller spenders
2016,USA,Holiday,Air,8-14 nights,25-34,0.525544057,7.316810075,1.844869295,smaller spenders
2016,USA,Holiday,Air,8-14 nights,45-54,3.584066455,37.06648712,3.287019125,medium spenders
2016,USA,Holiday,Air,8-14 nights,55-64,3.097268388,31.31365624,2.478047437,smaller spenders
2016,USA,Holiday,Air,15+ nights,35-44,0.661442341,4.604417,0.399004474,smaller spenders
2016,USA,Holiday,Sea,15+ nights,65+,1.878357187,11.28227805,0.892729089,smaller spenders
2016,USA,Holiday,Tunnel,15+ nights,45-54,0.783024845,3.135471812,0.090731195,smaller spenders
2016,USA,Business,Air,1-3 nights,35-44,2.070364501,2.049313045,3.349408461,smaller spenders
2016,USA,Business,Air,1-3 nights,55-64,0.607962998,1.472375317,0.304812401,smaller spenders
2016,USA,Business,Air,4-7 nights,16-24,0.357019711,0.353389536,5.39127e-4,smaller spenders
2016,USA,Business,Air,4-7 nights,35-44,0.892212655,0.883140641,0.207140701,smaller spenders
2016,USA,Business,Air,4-7 nights,45-54,0.34745134,1.03175537,0.182591797,smaller spenders
2016,USA,VFR,Air,4-7 nights,25-34,0.598285897,2.975608258,0.054514792,smaller spenders
2016,USA,VFR,Air,4-7 nights,65+,0.347630235,1.383166683,0.17950082,smaller spenders
2016,USA,VFR,Air,8-14 nights,0-15,1.233193392,5.40647522,0.138773761,smaller spenders
2016,USA,VFR,Air,8-14 nights,16-24,0.704677975,3.822443772,0.049113131,smaller spenders
2016,USA,VFR,Air,8-14 nights,25-34,1.275903078,15.80743188,0.400179031,smaller spenders
2016,USA,VFR,Air,8-14 nights,35-44,0.437674283,2.612156933,0.131538143,smaller spenders
2016,USA,VFR,Air,8-14 nights,45-54,1.152873673,1.635006622,0.071730137,smaller spenders
2016,USA,VFR,Air,15+ nights,16-24,1.374354844,37.42431119,0.171800675,smaller spenders
2016,USA,VFR,Air,15+ nights,25-34,1.415510796,8.92061488,0.103416215,smaller spenders
2016,USA,VFR,Air,15+ nights,35-44,1.673320648,15.09470666,0.518283255,smaller spenders
2016,USA,VFR,Air,15+ nights,45-54,0.534574836,2.658737747,0.118987997,smaller spenders
2016,USA,VFR,Air,15+ nights,55-64,2.393859893,70.02272972,0.080906748,smaller spenders
2016,USA,Other,Air,1-3 nights,25-34,0.247596754,0.250844626,0.00503257,smaller spenders
2016,USA,Other,Air,1-3 nights,55-64,0.349815382,0.354404117,0.010665347,smaller spenders
2016,USA,Holiday,Air,1-3 nights,55-64,0.464309447,1.380616454,0.193076168,smaller spenders
2016,USA,Holiday,Air,4-7 nights,16-24,2.330840699,12.94102149,0.81903523600000006,smaller spenders
2016,USA,Holiday,Air,4-7 nights,25-34,2.039298798,9.794395084,1.541598177,smaller spenders
2016,USA,Holiday,Air,4-7 nights,35-44,6.37494403,28.68488038,8.898245406,medium spenders
2016,USA,Holiday,Air,4-7 nights,45-54,15.72396327,84.57435485,30.22829443,big spenders
2016,USA,Holiday,Air,4-7 nights,55-64,3.46863771,20.09402923,5.623070243,medium spenders
2016,USA,Holiday,Air,4-7 nights,65+,1.515232905,6.007359941,0.988867893,smaller spenders
2016,USA,Holiday,Air,8-14 nights,0-15,1.042666579,2.073814494,0.325827814,smaller spenders
2016,USA,Holiday,Air,8-14 nights,16-24,2.302270688,20.53729132,4.187029953,smaller spenders
2016,USA,Holiday,Air,8-14 nights,25-34,5.045424461,20.32288329,1.439087637,medium spenders
2016,USA,Holiday,Air,8-14 nights,35-44,3.023408248,10.80826133,2.011458276,smaller spenders
2016,USA,Holiday,Air,8-14 nights,45-54,4.682237236,28.14916614,4.060148671,medium spenders
2016,USA,Holiday,Air,8-14 nights,55-64,19.69855279,205.3122042,29.82550842,big spenders
2016,USA,Holiday,Air,8-14 nights,65+,19.46651074,168.0428169,19.7636246,big spenders
2016,USA,Holiday,Air,15+ nights,35-44,3.716219705,96.13855953,5.264417538,medium spenders
2016,USA,Holiday,Air,15+ nights,45-54,2.203713806,8.045973392,1.189056087,smaller spenders
2016,USA,Holiday,Air,15+ nights,55-64,3.804818429,35.76806866,3.21616581,medium spenders
2016,USA,Holiday,Air,15+ nights,65+,3.490737354,36.76381041,3.539798513,medium spenders
2016,USA,Holiday,Sea,4-7 nights,16-24,1.385462731,4.10888747,0.275352699,smaller spenders
2016,USA,Holiday,Sea,4-7 nights,55-64,0.948609669,3.751074444,0.746715931,smaller spenders
2016,USA,Holiday,Sea,4-7 nights,65+,1.877970821,3.991576706,0.530766926,smaller spenders
2016,USA,Holiday,Sea,8-14 nights,55-64,0.948609669,3.751074444,0.26820168,smaller spenders
2016,USA,Business,Air,1-3 nights,35-44,0.664075126,0.656199651,0.131291356,smaller spenders
2016,USA,Business,Air,1-3 nights,45-54,2.929482665,6.569155525,2.668458251,smaller spenders
2016,USA,Business,Air,1-3 nights,65+,0.649412746,1.283422315,0.203365023,smaller spenders
2016,USA,Business,Air,4-7 nights,35-44,7.048975273,34.82689635,18.07837961,medium spenders
2016,USA,Business,Air,4-7 nights,45-54,0.421169321,1.664698169,0.199798077,smaller spenders
2016,USA,Business,Air,4-7 nights,55-64,0.7380942,1.458681819,0.135256889,smaller spenders
2016,USA,Business,Air,8-14 nights,16-24,0.421169321,0.832349085,0.114930488,smaller spenders
2016,USA,Business,Air,8-14 nights,35-44,1.642758192,16.91246987,2.384793197,smaller spenders
2016,USA,Business,Air,15+ nights,45-54,2.816712714,42.52821222,8.940592999,medium spenders
2016,USA,Business,Air,15+ nights,55-64,0.638981398,1.262807035,0.151640826,smaller spenders
2016,USA,VFR,Air,1-3 nights,25-34,0.483919638,0.955530246,0.10404182,smaller spenders
2016,USA,VFR,Air,1-3 nights,55-64,0.536756665,1.059860331,0.034888881,smaller spenders
2016,USA,VFR,Air,1-3 nights,65+,0.651893112,1.287204603,0.032594373,smaller spenders
2016,USA,VFR,Air,4-7 nights,0-15,0.683835651,0.675138593,0.058695384,smaller spenders
2016,USA,VFR,Air,4-7 nights,16-24,0.627259712,4.334975332,0.018817628,smaller spenders
2016,USA,VFR,Air,4-7 nights,25-34,1.107054539,5.943349909,0.043341596,smaller spenders
2016,USA,VFR,Air,4-7 nights,35-44,1.182457547,5.59752372,2.833181805,smaller spenders
2016,USA,VFR,Air,4-7 nights,45-54,0.598296456,4.134811031,0.068803496,smaller spenders
2016,USA,VFR,Air,4-7 nights,55-64,1.324370219,9.152687665,0.554545915,smaller spenders
2016,USA,VFR,Air,8-14 nights,35-44,1.155439695,5.557263909,0.409344858,smaller spenders
2016,USA,VFR,Air,8-14 nights,45-54,1.37374103,13.56269719,0.497976806,smaller spenders
2016,USA,VFR,Air,8-14 nights,55-64,5.648148902,63.29422283,3.300430279,medium spenders
2016,USA,VFR,Air,15+ nights,25-34,2.245006249,39.28679511,1.436764059,smaller spenders
2016,USA,VFR,Air,15+ nights,65+,4.160549315,67.75903425,2.595630456,medium spenders
2016,USA,VFR,Sea,4-7 nights,16-24,1.317777548,9.224442834,0.065888877,smaller spenders
2016,USA,Study,Air,15+ nights,16-24,0.431766919,0.816014837,0.012355951,smaller spenders
2016,USA,Other,Air,1-3 nights,45-54,1.523694318,3.203330073,2.526628011,smaller spenders
2016,USA,Holiday,Air,1-3 nights,25-34,1.366281008,1.3985338,0.252391544,smaller spenders
2016,USA,Holiday,Air,1-3 nights,35-44,2.381568418,2.33525125,0.090463651,smaller spenders
2016,USA,Holiday,Air,1-3 nights,45-54,2.549654657,7.829527448,1.222689842,smaller spenders
2016,USA,Holiday,Air,4-7 nights,0-15,0.765883316,3.919814807,0.439776297,smaller spenders
2016,USA,Holiday,Air,4-7 nights,16-24,2.125636941,3.56322006,0.436665147,smaller spenders
2016,USA,Holiday,Air,4-7 nights,25-34,2.51387235,8.823326335,1.336509457,smaller spenders
2016,USA,Holiday,Air,4-7 nights,35-44,7.914012966,40.50339273,6.985793654,medium spenders
2016,USA,Holiday,Air,4-7 nights,45-54,4.800920663,25.3407885,4.738015661,medium spenders
2016,USA,Holiday,Air,4-7 nights,55-64,3.811290952,23.35634393,7.893849287,medium spenders
2016,USA,Holiday,Air,4-7 nights,65+,8.998369312,57.84205633,8.754793544,medium spenders
2016,USA,Holiday,Air,8-14 nights,16-24,0.496298719,0.508014479,0.096792486,smaller spenders
2016,USA,Holiday,Air,8-14 nights,25-34,13.05195171,115.4552182,14.61948015,big spenders
2016,USA,Holiday,Air,8-14 nights,35-44,12.54243473,147.632829,22.46351842,big spenders
2016,USA,Holiday,Air,8-14 nights,45-54,17.72028219,164.410987,29.37642549,big spenders
2016,USA,Holiday,Air,8-14 nights,55-64,29.82605939,268.5165768,60.03795644,big spenders
2016,USA,Holiday,Air,8-14 nights,65+,15.60746754,155.568887,31.9729404,big spenders
2016,USA,Holiday,Air,15+ nights,16-24,1.82090249,11.15083305,1.010198322,smaller spenders
2016,USA,Holiday,Air,15+ nights,25-34,4.516747797,66.40445986,4.773399168,medium spenders
2016,USA,Holiday,Air,15+ nights,35-44,2.899557913,26.08286574,4.92648607,medium spenders
2016,USA,Holiday,Air,15+ nights,45-54,6.13986579,67.24029061,7.163937115,medium spenders
2016,USA,Holiday,Air,15+ nights,55-64,4.372430812,33.78647144,2.342050221,medium spenders
2016,USA,Holiday,Air,15+ nights,65+,9.486040208,180.99022,28.76057032,big spenders
2016,USA,Holiday,Sea,4-7 nights,16-24,0.95884177,1.909360176,0.158974515,smaller spenders
2016,USA,Holiday,Sea,4-7 nights,55-64,1.259273462,4.172612196,3.141370527,smaller spenders
2016,USA,Holiday,Sea,8-14 nights,45-54,0.926437949,0.926437949,0.01883579,smaller spenders
2016,USA,Holiday,Sea,8-14 nights,55-64,0.926437949,0.926437949,0.048407979,smaller spenders
2016,USA,Holiday,Sea,15+ nights,25-34,2.536214428,15.15123863,1.267176114,smaller spenders
2016,USA,Holiday,Tunnel,8-14 nights,25-34,2.003223864,1.994529226,0.173024881,smaller spenders
2016,USA,Holiday,Tunnel,8-14 nights,45-54,1.652339602,3.304679204,0.304181654,smaller spenders
2016,USA,Holiday,Tunnel,8-14 nights,65+,1.71013313,6.810842403,1.099494239,smaller spenders
2016,USA,Business,Air,1-3 nights,35-44,0.453075379,0.907532352,0.211266301,smaller spenders
2016,USA,Business,Air,4-7 nights,25-34,1.168105989,4.67954793,1.197311959,smaller spenders
2016,USA,Business,Air,4-7 nights,35-44,3.020112706,15.12358713,0.655723333,smaller spenders
2016,USA,Business,Air,4-7 nights,45-54,2.930508255,13.29842793,1.21722306,smaller spenders
2016,USA,Business,Air,4-7 nights,55-64,0.628416164,3.776245803,0.136440981,smaller spenders
2016,USA,Business,Air,8-14 nights,35-44,0.628416164,5.034994404,0.897972041,smaller spenders
2016,USA,Business,Air,8-14 nights,45-54,1.542747517,7.725498604,1.712833069,smaller spenders
2016,USA,VFR,Air,1-3 nights,25-34,4.747918347,9.421163402,0.166143534,smaller spenders
2016,USA,VFR,Air,1-3 nights,65+,1.225361982,3.647177968,0.799386989,smaller spenders
2016,USA,VFR,Air,4-7 nights,16-24,0.625763784,2.483371628,0.07316822,smaller spenders
2016,USA,VFR,Air,4-7 nights,35-44,1.903432397,1.888464199,0.089738695,smaller spenders
2016,USA,VFR,Air,4-7 nights,45-54,1.204312205,4.192388224,0.936908882,smaller spenders
2016,USA,VFR,Air,4-7 nights,55-64,0.499259753,2.9720020640000002,0.257066772,smaller spenders
2016,USA,VFR,Air,8-14 nights,16-24,0.612680991,8.510081926,0.621745436,smaller spenders
2016,USA,VFR,Air,8-14 nights,25-34,7.088671219,70.95568355,3.820882196,medium spenders
2016,USA,VFR,Air,8-14 nights,35-44,3.363814617,23.2140814,2.266728258,smaller spenders
2016,USA,VFR,Air,8-14 nights,45-54,8.768362897,107.3523869,3.467202106,medium spenders
2016,USA,VFR,Air,8-14 nights,55-64,1.193285762,8.580390805,0.480200074,smaller spenders
2016,USA,VFR,Air,8-14 nights,65+,0.518090218,2.570080317,0.651366687,smaller spenders
2016,USA,VFR,Air,15+ nights,16-24,0.612680991,12.76512289,0.254211188,smaller spenders
2016,USA,VFR,Air,15+ nights,25-34,0.569394546,1.694750837,0.163871139,smaller spenders
2016,USA,VFR,Air,15+ nights,45-54,2.428627347,16.390378,0.657924643,smaller spenders
2016,USA,VFR,Air,15+ nights,55-64,2.171814774,25.24414499,0.77730118,smaller spenders
2016,USA,VFR,Air,15+ nights,65+,2.851784217,58.7087403,3.504830115,smaller spenders
2016,USA,VFR,Sea,15+ nights,65+,1.804260855,6.32091814,0.845639975,smaller spenders
2016,USA,Study,Air,15+ nights,16-24,2.809925739,21.77931185,1.398565254,smaller spenders
2016,USA,Other,Air,4-7 nights,35-44,0.704240458,4.255952726,0.799257105,smaller spenders
2016,USA,Other,Air,4-7 nights,55-64,1.138652345,7.153021063,0.484241299,smaller spenders
2016,USA,Other,Air,8-14 nights,25-34,0.704240458,6.383929089,0.046551713,smaller spenders
2016,USA,Other,Air,8-14 nights,65+,1.412476198,14.22675039,3.250466365,smaller spenders
2016,USA,Holiday,Air,1-3 nights,25-34,1.436735278,4.185810147,0.600765176,smaller spenders
2016,USA,Holiday,Air,1-3 nights,35-44,3.517132526,5.097446013,0.831999591,smaller spenders
2016,USA,Holiday,Air,1-3 nights,45-54,0.467652699,2.724935404,0.094545191,smaller spenders
2016,USA,Holiday,Air,1-3 nights,55-64,1.919712188,3.728615786,0.596360423,smaller spenders
2016,USA,Holiday,Air,4-7 nights,16-24,1.187670607,5.98017146,0.740329858,smaller spenders
2016,USA,Holiday,Air,4-7 nights,25-34,6.732397001,28.45137041,1.831974817,medium spenders
2016,USA,Holiday,Air,4-7 nights,45-54,2.269146845,10.8203101,2.032026506,smaller spenders
2016,USA,Holiday,Air,4-7 nights,55-64,1.51064167,8.802260691,2.3315135320000002,smaller spenders
2016,USA,Holiday,Air,4-7 nights,65+,2.102659389,7.521195362,1.19165673,smaller spenders
2016,USA,Holiday,Air,8-14 nights,16-24,0.600385358,7.579751373,0.867420846,smaller spenders
2016,USA,Holiday,Air,8-14 nights,25-34,1.599431065,4.65981095,0.332078256,smaller spenders
2016,USA,Holiday,Air,8-14 nights,35-44,1.331848223,7.11375561,2.036792635,smaller spenders
2016,USA,Holiday,Air,8-14 nights,45-54,3.814040635,41.41449721,5.620532673,medium spenders
2016,USA,Holiday,Air,8-14 nights,55-64,5.515610426,36.79920302,5.996777173,medium spenders
2016,USA,Holiday,Air,8-14 nights,65+,3.384088205,23.13206763,3.78360454,medium spenders
2016,USA,Holiday,Air,15+ nights,16-24,0.491354149,8.111946269,0.128411122,smaller spenders
2016,USA,Holiday,Air,15+ nights,25-34,1.882489031,27.42238535,1.175163523,smaller spenders
2016,USA,Holiday,Air,15+ nights,55-64,4.641531196,63.95125289,6.150053734,medium spenders
2016,USA,Holiday,Air,15+ nights,65+,3.163812982,40.53304081,1.636783744,smaller spenders
2016,USA,Business,Air,1-3 nights,25-34,1.531829808,4.48869702,1.529423214,smaller spenders
2016,USA,Business,Air,1-3 nights,35-44,0.487133778,1.427440519,0.325060329,smaller spenders
2016,USA,Business,Air,1-3 nights,55-64,0.572590053,1.677851712,0.468269087,smaller spenders
2016,USA,Business,Air,4-7 nights,35-44,1.795337745,12.27531719,1.288090223,smaller spenders
2016,USA,Business,Air,8-14 nights,35-44,0.674180239,1.317026567,0.002536888,smaller spenders
2016,USA,VFR,Air,4-7 nights,16-24,3.992842442,17.67806423,1.885168733,smaller spenders
2016,USA,VFR,Air,4-7 nights,45-54,0.7283743,5.110304274,0.37945225,smaller spenders
2016,USA,VFR,Air,4-7 nights,55-64,1.86756465,11.72467854,0.830371653,smaller spenders
2016,USA,VFR,Air,4-7 nights,65+,1.409204232,8.47460168,0.40912039,smaller spenders
2016,USA,VFR,Air,8-14 nights,25-34,1.166875683,2.339099471,0.122352064,smaller spenders
2016,USA,VFR,Air,8-14 nights,35-44,0.533054223,5.342757879,0.277698738,smaller spenders
2016,USA,VFR,Air,8-14 nights,45-54,1.606820596,9.146985135,0.741138103,smaller spenders
2016,USA,VFR,Air,8-14 nights,55-64,1.356004175,12.73688124,0.892435532,smaller spenders
2016,USA,VFR,Air,8-14 nights,65+,1.181278591,16.5757991,0.370222901,smaller spenders
2016,USA,VFR,Air,15+ nights,55-64,0.591243032,2.370391781,0.106523145,smaller spenders
2016,USA,VFR,Air,15+ nights,65+,1.566371472,21.97945432,0.192779861,smaller spenders
2016,USA,Study,Air,15+ nights,16-24,6.167899648,567.6366138,19.56419945,medium spenders
2017,USA,Holiday,Air,4-7 nights,25-34,2.332911365,11.70459628,1.970405284,smaller spenders
2017,USA,Holiday,Air,4-7 nights,35-44,0.418773164,2.918392142,0.362292916,smaller spenders
2017,USA,Holiday,Air,4-7 nights,45-54,1.491604399,7.093744248,0.557322373,smaller spenders
2017,USA,Holiday,Air,8-14 nights,16-24,2.990163294,23.81505871,2.017794075,smaller spenders
2017,USA,Holiday,Air,8-14 nights,25-34,3.056082042,18.385653,2.205819446,smaller spenders
2017,USA,Holiday,Air,8-14 nights,35-44,1.555942749,3.541604804,0.31701375,smaller spenders
2017,USA,Holiday,Air,8-14 nights,45-54,0.899342386,5.867406312,1.536156036,smaller spenders
2017,USA,Holiday,Air,8-14 nights,55-64,0.899342386,8.972192583,1.243172065,smaller spenders
2017,USA,Holiday,Air,8-14 nights,65+,1.342291491,14.11692449,2.465267013,smaller spenders
2017,USA,Holiday,Air,15+ nights,35-44,0.445519693,3.991868063,0.22946297,smaller spenders
2017,USA,Holiday,Air,15+ nights,55-64,0.332629975,2.318068076,0.224493331,smaller spenders
2017,USA,Holiday,Air,15+ nights,65+,0.445519693,7.096654334,0.093492173,smaller spenders
2017,USA,Business,Air,1-3 nights,35-44,0.346844923,0.349697041,0.105804035,smaller spenders
2017,USA,Business,Air,1-3 nights,45-54,1.426928165,3.288426599,0.789709544,smaller spenders
2017,USA,Business,Air,4-7 nights,25-34,3.405986451,18.78456101,2.747772444,smaller spenders
2017,USA,Business,Air,4-7 nights,35-44,0.346844923,0.699394082,0.267596921,smaller spenders
2017,USA,Business,Air,4-7 nights,45-54,3.791573844,18.67899259,1.915822201,smaller spenders
2017,USA,Business,Air,4-7 nights,55-64,0.323874289,0.326537519,0.066722573,smaller spenders
2017,USA,Business,Air,8-14 nights,35-44,1.081193836,3.270253594,0.133744103,smaller spenders
2017,USA,Business,Air,8-14 nights,55-64,0.454348355,5.038929255,0.787230066,smaller spenders
2017,USA,Business,Sea,8-14 nights,55-64,1.610533859,1.43919746,0.04582598,smaller spenders
2017,USA,VFR,Air,1-3 nights,65+,0.483448475,1.468716495,0.164616943,smaller spenders
2017,USA,VFR,Air,4-7 nights,16-24,1.200743316,6.079763769,0.115600268,smaller spenders
2017,USA,VFR,Air,4-7 nights,25-34,2.153736993,15.26712391,0.646796463,smaller spenders
2017,USA,VFR,Air,8-14 nights,16-24,2.191034738,22.18787886,3.264011324,smaller spenders
2017,USA,VFR,Air,8-14 nights,25-34,0.923152025,1.869690603,0.584415425,smaller spenders
2017,USA,VFR,Air,8-14 nights,45-54,0.867731103,8.787223801,0.189943298,smaller spenders
2017,USA,VFR,Air,8-14 nights,65+,1.200743316,13.37548029,4.03384094,smaller spenders
2017,USA,VFR,Air,15+ nights,25-34,1.306974747,26.74023302,0.142911847,smaller spenders
2017,USA,VFR,Air,15+ nights,35-44,0.346903367,5.269462236,0.356828567,smaller spenders
2017,USA,VFR,Air,15+ nights,45-54,2.274957993,34.55661254,2.831110414,smaller spenders
2017,USA,VFR,Air,15+ nights,65+,0.386548098,68.89421106,1.398090058,smaller spenders
2017,USA,Other,Air,4-7 nights,0-15,0.323479225,0.619273151,0.032062639,smaller spenders
2017,USA,Other,Air,4-7 nights,16-24,0.894530441,2.568752374,0.223123381,smaller spenders
2017,USA,Other,Air,8-14 nights,35-44,0.430679239,2.473495069,0.395885047,smaller spenders
2017,USA,Holiday,Air,1-3 nights,16-24,12.94658281,25.77361623,4.333414827,medium spenders
2017,USA,Holiday,Air,1-3 nights,25-34,2.491496616,7.439979938,0.782364976,smaller spenders
2017,USA,Holiday,Air,4-7 nights,16-24,2.840955263,12.78373242,1.239380872,smaller spenders
2017,USA,Holiday,Air,4-7 nights,25-34,11.84876839,30.06911538,7.188861021,medium spenders
2017,USA,Holiday,Air,4-7 nights,35-44,9.950818228,49.37420388,4.318974897,medium spenders
